"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","568","TC-F05: Funding table headers are all visible @sanity","chromium","2026-07-13","passed","2026-07-13","Portfolio Funding Page > Funding tab","portfolio/funding.spec.ts","",""
"","2","TC-06a5: 75% button fills correct spend amount @sanity","chromium","2026-07-13","skipped","2026-07-13","Spot Module — Market Buy Order Positive Flow","trade/spotMarketBuyOrder.spec.ts","",""
"","3556","TC-02: Spot Trading page shows all expected labels @smoke @sanity","chromium","2026-07-13","passed","2026-07-13","Spot Module — Market Sell Order Positive Flow","trade/spotMarketSellOrder.spec.ts","",""
"","3","TC-06a2: quote currency (USDT) available balance is non-negative @sanity","chromium","2026-07-13","skipped","2026-07-13","Spot Module — Market Buy Order Positive Flow","trade/spotMarketBuyOrder.spec.ts","",""
"","940","TC-04: mark currency pair as favorite @sanity","chromium","2026-07-13","passed","2026-07-13","Spot Module — Market Sell Order Positive Flow","trade/spotMarketSellOrder.spec.ts","",""
"","5","TC-03e: order book LTP and buy/sell ratio bar (suggestions — not yet implemented) @sanity","chromium","2026-07-13","skipped","2026-07-13","Spot Module — Market Buy Order Positive Flow","trade/spotMarketBuyOrder.spec.ts","",""
"","2292","TC-F07 [BNB]: Deposit modal is bound to the correct coin and network @sanity","chromium","2026-07-13","passed","2026-07-13","Portfolio Funding Page > Funding tab","portfolio/funding.spec.ts","",""
"","2262","TC-F08 [Ethereum]: Withdraw modal is bound to the correct coin and network @sanity","chromium","2026-07-13","passed","2026-07-13","Portfolio Funding Page > Funding tab","portfolio/funding.spec.ts","",""
"","6","TC-09: order book view switches — all / sell-only / buy-only @sanity","chromium","2026-07-13","skipped","2026-07-13","Spot Module — Buy Limit Order & Open Orders Validation","trade/spotBuyLimitOrder.spec.ts","",""
"","1852","all five chart time period buttons are visible @sanity","chromium","2026-07-13","passed","2026-07-13","Portfolio Module — Coin Detail Page","portfolio/coinDetail.spec.ts","",""
"","4","TC-03f: order book has actual ask and bid rows @sanity","chromium","2026-07-13","skipped","2026-07-13","Spot Module — Market Buy Order Positive Flow","trade/spotMarketBuyOrder.spec.ts","",""
"","2","TC-23: 100% button fills the amount with 100% of available balance @sanity","chromium","2026-07-13","skipped","2026-07-13","Spot Module — Buy Limit Order & Open Orders Validation","trade/spotBuyLimitOrder.spec.ts","",""
"","604","TC-F03: Top balance section shows Estimated Balance and equals the sum of all coins @sanity","chromium","2026-07-13","passed","2026-07-13","Portfolio Funding Page > Funding tab","portfolio/funding.spec.ts","",""
"","4","back button is visible on portfolio page @smoke @sanity","chromium","2026-07-13","passed","2026-07-13","Portfolio Overview Page","portfolio/overview.spec.ts","",""
"","4","TC-18: Sell button label shows ""SELL {baseCoin}"" @sanity","chromium","2026-07-13","skipped","2026-07-13","Spot Module — Sell Limit Order Positive Flow","trade/spotSellLimitOrder.spec.ts","",""
"","6","TC-09: order book view switches (all / sell-only / buy-only) @sanity","chromium","2026-07-13","skipped","2026-07-13","Spot Module — Sell Limit Order Positive Flow","trade/spotSellLimitOrder.spec.ts","",""
"","2","Coin View section heading is visible @sanity","chromium","2026-07-13","passed","2026-07-13","Portfolio Overview Page","portfolio/overview.spec.ts","",""
"","2","TC-22: 75% button fills the amount with 75% of available balance @sanity","chromium","2026-07-13","skipped","2026-07-13","Spot Module — Buy Limit Order & Open Orders Validation","trade/spotBuyLimitOrder.spec.ts","",""
"","7699","coin detail page shows coin name, Overview tab and Primary balance tab @smoke @sanity","chromium","2026-07-13","passed","2026-07-13","Portfolio Module — Coin Detail Page","portfolio/coinDetail.spec.ts","",""
"","1","TC-28: fetch available balance before placing order @sanity","chromium","2026-07-13","skipped","2026-07-13","Spot Module — Buy Limit Order & Open Orders Validation","trade/spotBuyLimitOrder.spec.ts","",""
"","2178","TC-01: navigate to Spot Trading page @smoke @sanity","chromium","2026-07-13","passed","2026-07-13","Spot Module — Sell Limit Order Positive Flow","trade/spotSellLimitOrder.spec.ts","",""
"","3","TC-03c: order book view switches (all / sell-only / buy-only) @sanity","chromium","2026-07-13","skipped","2026-07-13","Spot Module — Market Sell Order Positive Flow","trade/spotMarketSellOrder.spec.ts","",""
"","9","TC-CP-01: Change Password heading is correct @smoke @sanity","chromium","2026-07-13","passed","2026-07-13","Change Password Validations","changepasswordvalidation.spec.ts","",""
"","184","TC-06: select currency pair from ALL tab @sanity","chromium","2026-07-13","passed","2026-07-13","Spot Module — Market Buy Order Positive Flow","trade/spotMarketBuyOrder.spec.ts","",""
"","1225","TC-F04: Eye icon masks and reveals the Estimated Balance @sanity","chromium","2026-07-13","passed","2026-07-13","Portfolio Funding Page > Funding tab","portfolio/funding.spec.ts","",""
"","4","TC-03d: order book precision dropdown changes price decimal places across all views @sanity","chromium","2026-07-13","skipped","2026-07-13","Spot Module — Market Buy Order Positive Flow","trade/spotMarketBuyOrder.spec.ts","",""
"","5","TC-10: order book precision dropdown changes price decimal places across all views @sanity","chromium","2026-07-13","skipped","2026-07-13","Spot Module — Buy Limit Order & Open Orders Validation","trade/spotBuyLimitOrder.spec.ts","",""
"","8886","overview text section is visible and content matches expected text from CSV @sanity","chromium","2026-07-13","passed","2026-07-13","Portfolio Module — Coin Detail Page","portfolio/coinDetail.spec.ts","",""
"","3","TC-22: 75% button fills correct amount @sanity","chromium","2026-07-13","skipped","2026-07-13","Spot Module — Sell Limit Order Positive Flow","trade/spotSellLimitOrder.spec.ts","",""
"","2","TC-25: capture full balance snapshot before placing sell order @sanity","chromium","2026-07-13","skipped","2026-07-13","Spot Module — Sell Limit Order Positive Flow","trade/spotSellLimitOrder.spec.ts","",""
"","6345","1. home page loads at the correct URL @smoke @sanity","chromium","2026-07-13","passed","2026-07-13","Home Page","homepage.spec.ts","",""
"","2230","TC-F14: Transfer modal quantity matches both wallet balances @sanity","chromium","2026-07-13","passed","2026-07-13","Portfolio Funding Page > Funding tab > TC-F09–F19 [Tether USDT]: Transfer flow","portfolio/funding.spec.ts","",""
"","1567","TC-01: navigate to Spot Trading page @smoke @sanity","chromium","2026-07-13","passed","2026-07-13","Spot Module — Buy Limit Order & Open Orders Validation","trade/spotBuyLimitOrder.spec.ts","",""
"","3301","TC-F01: Login with valid credentials lands on the home page @smoke @sanity","chromium","2026-07-13","passed","2026-07-13","Portfolio Funding Page","portfolio/funding.spec.ts","",""
"","169","TC-06: select currency pair from ALL tab @sanity","chromium","2026-07-13","passed","2026-07-13","Spot Module — Buy Limit Order & Open Orders Validation","trade/spotBuyLimitOrder.spec.ts","",""
"","2","TC-06a7: pair header displays the selected pair name @sanity","chromium","2026-07-13","skipped","2026-07-13","Spot Module — Market Buy Order Positive Flow","trade/spotMarketBuyOrder.spec.ts","",""
"","3506","TC-02: Spot Trading page shows all expected labels @smoke @sanity","chromium","2026-07-13","passed","2026-07-13","Spot Module — Sell Limit Order Positive Flow","trade/spotSellLimitOrder.spec.ts","",""
"","1961","TC-01: navigate to Spot Trading page @smoke @sanity","chromium","2026-07-13","passed","2026-07-13","Spot Module — Market Buy Order Positive Flow","trade/spotMarketBuyOrder.spec.ts","",""
"","4","TC-03c: order book view switches (all / sell-only / buy-only) @sanity","chromium","2026-07-13","skipped","2026-07-13","Spot Module — Market Buy Order Positive Flow","trade/spotMarketBuyOrder.spec.ts","",""
"","4867","TC-F18: ""0"" amount is rejected in both directions, and the Amount field clears on swap @sanity","chromium","2026-07-13","passed","2026-07-13","Portfolio Funding Page > Funding tab > TC-F09–F19 [Tether USDT]: Transfer flow","portfolio/funding.spec.ts","",""
"","6","TC-14: order book top bid/ask match Binance within 0.5% @sanity","chromium","2026-07-13","skipped","2026-07-13","Spot Module — Sell Limit Order Positive Flow","trade/spotSellLimitOrder.spec.ts","",""
"","6572","TC-RT-03: place a buy limit order above market price — fills immediately @smoke @sanity","chromium","2026-07-13","passed","2026-07-13","Spot Module — Buy/Sell Round-Trip Smoke & Sanity Flow","trade/spottraderoundtrip.spec.ts","",""
"","2","TC-06a3: 25% button fills correct spend amount @sanity","chromium","2026-07-13","skipped","2026-07-13","Spot Module — Market Buy Order Positive Flow","trade/spotMarketBuyOrder.spec.ts","",""
"","5","TC-12: order book has actual ask and bid rows @sanity","chromium","2026-07-13","skipped","2026-07-13","Spot Module — Sell Limit Order Positive Flow","trade/spotSellLimitOrder.spec.ts","",""
"","184","TC-02b: 24h ticker header matches Binance reference data (exact match) @sanity","chromium","2026-07-13","failed","2026-07-13","Spot Module — Market Buy Order Positive Flow","trade/spotMarketBuyOrder.spec.ts","",""
"","1","TC-26: enter limit price and total, verify estimated fee matches UI @sanity","chromium","2026-07-13","skipped","2026-07-13","Spot Module — Buy Limit Order & Open Orders Validation","trade/spotBuyLimitOrder.spec.ts","",""
"","2","TC-06a6: 100% button fills correct spend amount @sanity","chromium","2026-07-13","skipped","2026-07-13","Spot Module — Market Buy Order Positive Flow","trade/spotMarketBuyOrder.spec.ts","",""
"","4","TC-03b: order book column headers show Price, Amount, Total @sanity","chromium","2026-07-13","skipped","2026-07-13","Spot Module — Market Sell Order Positive Flow","trade/spotMarketSellOrder.spec.ts","",""
"","5","TC-11: order book LTP and buy/sell ratio bar (suggestions — not yet implemented) @sanity","chromium","2026-07-13","skipped","2026-07-13","Spot Module — Buy Limit Order & Open Orders Validation","trade/spotBuyLimitOrder.spec.ts","",""
"","7472","TC-05: unmark currency pair from favorites and verify ""No records found"" @sanity","chromium","2026-07-13","passed","2026-07-13","Spot Module — Buy Limit Order & Open Orders Validation","trade/spotBuyLimitOrder.spec.ts","",""
"","5","TC-16: precision change alters LTP decimal display @sanity","chromium","2026-07-13","skipped","2026-07-13","Spot Module — Sell Limit Order Positive Flow","trade/spotSellLimitOrder.spec.ts","",""
"","18","continue without OTP - Click Continue without requesting OTP code @sanity","chromium","2026-07-13","passed","2026-07-13","OTP Page Validation","otppagevalidation.spec.ts","",""
"","2518","TC-F07 [Bitcoin]: Deposit modal is bound to the correct coin and network @sanity","chromium","2026-07-13","passed","2026-07-13","Portfolio Funding Page > Funding tab","portfolio/funding.spec.ts","",""
"","2","TC-06a3: 25% button fills correct amount @sanity","chromium","2026-07-13","skipped","2026-07-13","Spot Module — Market Sell Order Positive Flow","trade/spotMarketSellOrder.spec.ts","",""
"","3471","TC-02: Spot Trading page shows all expected labels @smoke @sanity","chromium","2026-07-13","passed","2026-07-13","Spot Module — Market Buy Order Positive Flow","trade/spotMarketBuyOrder.spec.ts","",""
"","4","TC-19: Buy tab shows quote currency available balance @sanity","chromium","2026-07-13","skipped","2026-07-13","Spot Module — Sell Limit Order Positive Flow","trade/spotSellLimitOrder.spec.ts","",""
"","2400","TC-F07 [Tether USDT]: Deposit modal is bound to the correct coin and network @sanity","chromium","2026-07-13","passed","2026-07-13","Portfolio Funding Page > Funding tab","portfolio/funding.spec.ts","",""
"","169","TC-06: select currency pair from ALL tab @sanity","chromium","2026-07-13","passed","2026-07-13","Spot Module — Sell Limit Order Positive Flow","trade/spotSellLimitOrder.spec.ts","",""
"","1","TC-07: enter market buy order amount (total to spend), verify fee @sanity","chromium","2026-07-13","skipped","2026-07-13","Spot Module — Market Buy Order Positive Flow","trade/spotMarketBuyOrder.spec.ts","",""
"","1975","TC-RT-01: navigate to Spot Trading page @smoke @sanity","chromium","2026-07-13","passed","2026-07-13","Spot Module — Buy/Sell Round-Trip Smoke & Sanity Flow","trade/spottraderoundtrip.spec.ts","",""
"","5081","invalid login test with empty email @sanity","chromium","2026-07-13","passed","2026-07-13","","loginpagevalidation.spec.ts","",""
"","564","TC-F06 [Ethereum]: row shows numeric, self-consistent balances and all 3 actions @sanity","chromium","2026-07-13","passed","2026-07-13","Portfolio Funding Page > Funding tab","portfolio/funding.spec.ts","",""
"","3","TC-03i: order book LTP matches Binance last price within 0.5% @sanity","chromium","2026-07-13","skipped","2026-07-13","Spot Module — Market Buy Order Positive Flow","trade/spotMarketBuyOrder.spec.ts","",""
"","570","TC-F06 [BNB]: row shows numeric, self-consistent balances and all 3 actions @sanity","chromium","2026-07-13","passed","2026-07-13","Portfolio Funding Page > Funding tab","portfolio/funding.spec.ts","",""
"","6","TC-13: top bid < top ask (valid spread) @sanity","chromium","2026-07-13","skipped","2026-07-13","Spot Module — Sell Limit Order Positive Flow","trade/spotSellLimitOrder.spec.ts","",""
"","1","TC-25: capture full balance snapshot before placing order @sanity","chromium","2026-07-13","skipped","2026-07-13","Spot Module — Buy Limit Order & Open Orders Validation","trade/spotBuyLimitOrder.spec.ts","",""
"","1469","2. home page title should be KNOOZ @smoke @sanity","chromium","2026-07-13","passed","2026-07-13","Home Page","homepage.spec.ts","",""
"","5691","TC-RT-05: capture available balance before placing the sell order @smoke @sanity","chromium","2026-07-13","passed","2026-07-13","Spot Module — Buy/Sell Round-Trip Smoke & Sanity Flow","trade/spottraderoundtrip.spec.ts","",""
"","4","TC-20: 25% button fills correct amount of base coin @sanity","chromium","2026-07-13","skipped","2026-07-13","Spot Module — Sell Limit Order Positive Flow","trade/spotSellLimitOrder.spec.ts","",""
"","1","TC-06b: capture full balance snapshot before placing market sell order @sanity","chromium","2026-07-13","skipped","2026-07-13","Spot Module — Market Sell Order Positive Flow","trade/spotMarketSellOrder.spec.ts","",""
"","5","TC-08: order book column headers show Price, Amount and Total @sanity","chromium","2026-07-13","skipped","2026-07-13","Spot Module — Buy Limit Order & Open Orders Validation","trade/spotBuyLimitOrder.spec.ts","",""
"","2","Copy tab is visible @sanity","chromium","2026-07-13","passed","2026-07-13","Portfolio Overview Page","portfolio/overview.spec.ts","",""
"","3","balance toggle icon is visible @sanity","chromium","2026-07-13","passed","2026-07-13","Portfolio Overview Page","portfolio/overview.spec.ts","",""
"","8987","TC-F13: Select Coin panel — close/back navigation, a full currency search sweep, and reselecting the coin @sanity","chromium","2026-07-13","passed","2026-07-13","Portfolio Funding Page > Funding tab > TC-F09–F19 [Tether USDT]: Transfer flow","portfolio/funding.spec.ts","",""
"","2503","TC-F07 [Ethereum]: Deposit modal is bound to the correct coin and network @sanity","chromium","2026-07-13","passed","2026-07-13","Portfolio Funding Page > Funding tab","portfolio/funding.spec.ts","",""
"","769","TC-04: mark currency pair as favorite @sanity","chromium","2026-07-13","passed","2026-07-13","Spot Module — Sell Limit Order Positive Flow","trade/spotSellLimitOrder.spec.ts","",""
"","3","TC-06a1: Buy button label shows ""BUY {baseCoin}"" @sanity","chromium","2026-07-13","skipped","2026-07-13","Spot Module — Market Buy Order Positive Flow","trade/spotMarketBuyOrder.spec.ts","",""
"","2313","TC-F02: Navigate Portfolio > Spot > Funding tab loads the Funding table @smoke @sanity","chromium","2026-07-13","passed","2026-07-13","Portfolio Funding Page > Funding tab","portfolio/funding.spec.ts","",""
"","2","TC-06a4: 50% button fills correct spend amount @sanity","chromium","2026-07-13","skipped","2026-07-13","Spot Module — Market Buy Order Positive Flow","trade/spotMarketBuyOrder.spec.ts","",""
"","2372","TC-01: navigate to Spot Trading page @smoke @sanity","chromium","2026-07-13","passed","2026-07-13","Spot Module — Market Sell Order Positive Flow","trade/spotMarketSellOrder.spec.ts","",""
"","3","TC-03h: order book top bid/ask match Binance within 0.5% @sanity","chromium","2026-07-13","skipped","2026-07-13","Spot Module — Market Sell Order Positive Flow","trade/spotMarketSellOrder.spec.ts","",""
"","181","TC-03: search currency pair @sanity","chromium","2026-07-13","passed","2026-07-13","Spot Module — Market Sell Order Positive Flow","trade/spotMarketSellOrder.spec.ts","",""
"","2","TC-06a4: 50% button fills correct amount @sanity","chromium","2026-07-13","skipped","2026-07-13","Spot Module — Market Sell Order Positive Flow","trade/spotMarketSellOrder.spec.ts","",""
"","6802","TC-F21 [Tether USDT]: search currency filters correctly with Hide Zero Balance on and off @sanity","chromium","2026-07-13","passed","2026-07-13","Portfolio Funding Page > Funding tab","portfolio/funding.spec.ts","",""
"","4","TC-03g: top bid < top ask (valid spread) @sanity","chromium","2026-07-13","skipped","2026-07-13","Spot Module — Market Buy Order Positive Flow","trade/spotMarketBuyOrder.spec.ts","",""
"","7552","TC-05: unmark currency pair from favorites @sanity","chromium","2026-07-13","passed","2026-07-13","Spot Module — Market Sell Order Positive Flow","trade/spotMarketSellOrder.spec.ts","",""
"","570","TC-F22: Footer is visible @sanity","chromium","2026-07-13","passed","2026-07-13","Portfolio Funding Page > Funding tab","portfolio/funding.spec.ts","",""
"","4","TC-14: order book top bid/ask match Binance within 0.5% @sanity","chromium","2026-07-13","skipped","2026-07-13","Spot Module — Buy Limit Order & Open Orders Validation","trade/spotBuyLimitOrder.spec.ts","",""
"","3","Spot tab is visible @sanity","chromium","2026-07-13","passed","2026-07-13","Portfolio Overview Page","portfolio/overview.spec.ts","",""
"","286","TC-03: search currency pair in dropdown @sanity","chromium","2026-07-13","passed","2026-07-13","Spot Module — Sell Limit Order Positive Flow","trade/spotSellLimitOrder.spec.ts","",""
"","3","TC-03i: order book LTP matches Binance last price within 0.5% @sanity","chromium","2026-07-13","skipped","2026-07-13","Spot Module — Market Sell Order Positive Flow","trade/spotMarketSellOrder.spec.ts","",""
"","3","TC-21: 50% button fills correct amount @sanity","chromium","2026-07-13","skipped","2026-07-13","Spot Module — Sell Limit Order Positive Flow","trade/spotSellLimitOrder.spec.ts","",""
"","192","TC-07: 24h ticker header values match Binance reference data (exact match) @sanity","chromium","2026-07-13","failed","2026-07-13","Spot Module — Buy Limit Order & Open Orders Validation","trade/spotBuyLimitOrder.spec.ts","",""
"","3","estimated balance label is visible @smoke @sanity","chromium","2026-07-13","passed","2026-07-13","Portfolio Overview Page","portfolio/overview.spec.ts","",""
"","236","TC-02b: 24h ticker header matches Binance reference data (exact match) @sanity","chromium","2026-07-13","failed","2026-07-13","Spot Module — Market Sell Order Positive Flow","trade/spotMarketSellOrder.spec.ts","",""
"","183","TC-06: select currency pair from ALL tab @sanity","chromium","2026-07-13","passed","2026-07-13","Spot Module — Market Sell Order Positive Flow","trade/spotMarketSellOrder.spec.ts","",""
"","1","TC-07: enter market sell amount (base coin), verify estimated fee @sanity","chromium","2026-07-13","skipped","2026-07-13","Spot Module — Market Sell Order Positive Flow","trade/spotMarketSellOrder.spec.ts","",""
"","3","TC-17: clicking order book ask rows (5 rows) pre-fills Price and Amount inputs @sanity","chromium","2026-07-13","skipped","2026-07-13","Spot Module — Buy Limit Order & Open Orders Validation","trade/spotBuyLimitOrder.spec.ts","",""
"","4","TC-15: order book LTP matches Binance last price within 0.5% @sanity","chromium","2026-07-13","skipped","2026-07-13","Spot Module — Buy Limit Order & Open Orders Validation","trade/spotBuyLimitOrder.spec.ts","",""
"","965","TC-04: mark currency pair as favorite and verify it appears in Favorites tab @sanity","chromium","2026-07-13","passed","2026-07-13","Spot Module — Buy Limit Order & Open Orders Validation","trade/spotBuyLimitOrder.spec.ts","",""
"","6752","TC-F21 [Ethereum]: search currency filters correctly with Hide Zero Balance on and off @sanity","chromium","2026-07-13","passed","2026-07-13","Portfolio Funding Page > Funding tab","portfolio/funding.spec.ts","",""
"","5","TC-17: clicking order book bid rows (5 rows) pre-fills Price and Amount inputs @sanity","chromium","2026-07-13","skipped","2026-07-13","Spot Module — Sell Limit Order Positive Flow","trade/spotSellLimitOrder.spec.ts","",""
"","2","Wallet section heading is visible @sanity","chromium","2026-07-13","passed","2026-07-13","Portfolio Overview Page","portfolio/overview.spec.ts","",""
"","3","TC-03g: top bid < top ask (valid spread) @sanity","chromium","2026-07-13","skipped","2026-07-13","Spot Module — Market Sell Order Positive Flow","trade/spotMarketSellOrder.spec.ts","",""
"","588","TC-F06 [Tether USDT]: row shows numeric, self-consistent balances and all 3 actions @sanity","chromium","2026-07-13","passed","2026-07-13","Portfolio Funding Page > Funding tab","portfolio/funding.spec.ts","",""
"","2596","TC-F17: An over-limit amount auto-clamps down to the available balance, both directions @sanity","chromium","2026-07-13","passed","2026-07-13","Portfolio Funding Page > Funding tab > TC-F09–F19 [Tether USDT]: Transfer flow","portfolio/funding.spec.ts","",""
"","3","TC-23: 100% button fills correct amount @sanity","chromium","2026-07-13","skipped","2026-07-13","Spot Module — Sell Limit Order Positive Flow","trade/spotSellLimitOrder.spec.ts","",""
"","6151","TC-RT-06: place a sell limit order (below market) for the CSV-configured sell total — fills immediately @smoke @sanity","chromium","2026-07-13","passed","2026-07-13","Spot Module — Buy/Sell Round-Trip Smoke & Sanity Flow","trade/spottraderoundtrip.spec.ts","",""
"","803","TC-04: mark currency pair as favorite @sanity","chromium","2026-07-13","passed","2026-07-13","Spot Module — Market Buy Order Positive Flow","trade/spotMarketBuyOrder.spec.ts","",""
"","3","TC-06a: Market Buy tab Price field is visible but disabled @sanity","chromium","2026-07-13","skipped","2026-07-13","Spot Module — Market Buy Order Positive Flow","trade/spotMarketBuyOrder.spec.ts","",""
"","3","TC-16: precision change alters LTP decimal display and restores cleanly @sanity","chromium","2026-07-13","skipped","2026-07-13","Spot Module — Buy Limit Order & Open Orders Validation","trade/spotBuyLimitOrder.spec.ts","",""
"","3","TC-03e: order book LTP and buy/sell ratio bar (suggestions — not yet implemented) @sanity","chromium","2026-07-13","skipped","2026-07-13","Spot Module — Market Sell Order Positive Flow","trade/spotMarketSellOrder.spec.ts","",""
"","582","TC-F06 [Bitcoin]: row shows numeric, self-consistent balances and all 3 actions @sanity","chromium","2026-07-13","passed","2026-07-13","Portfolio Funding Page > Funding tab","portfolio/funding.spec.ts","",""
"","2349","TC-F08 [Bitcoin]: Withdraw modal is bound to the correct coin and network @sanity","chromium","2026-07-13","passed","2026-07-13","Portfolio Funding Page > Funding tab","portfolio/funding.spec.ts","",""
"","7673","coin detail page shows a live price and a price change percentage @smoke @sanity","chromium","2026-07-13","passed","2026-07-13","Portfolio Module — Coin Detail Page","portfolio/coinDetail.spec.ts","",""
"","5","TC-03b: order book column headers show Price, Amount, Total @sanity","chromium","2026-07-13","skipped","2026-07-13","Spot Module — Market Buy Order Positive Flow","trade/spotMarketBuyOrder.spec.ts","",""
"","6169","login page title test @sanity","chromium","2026-07-13","passed","2026-07-13","","loginpage.spec.ts","",""
"","3","TC-06a: Market Sell tab Price field is visible but disabled @sanity","chromium","2026-07-13","skipped","2026-07-13","Spot Module — Market Sell Order Positive Flow","trade/spotMarketSellOrder.spec.ts","",""
"","2646","TC-F16: MAX fills the available balance of the active (From) wallet, both directions @sanity","chromium","2026-07-13","passed","2026-07-13","Portfolio Funding Page > Funding tab > TC-F09–F19 [Tether USDT]: Transfer flow","portfolio/funding.spec.ts","",""
"","3378","TC-02: Spot Trading page shows all expected labels @smoke @sanity","chromium","2026-07-13","passed","2026-07-13","Spot Module — Buy Limit Order & Open Orders Validation","trade/spotBuyLimitOrder.spec.ts","",""
"","2","TC-06a2: base coin (BTC) sell available balance is non-negative @sanity","chromium","2026-07-13","skipped","2026-07-13","Spot Module — Market Sell Order Positive Flow","trade/spotMarketSellOrder.spec.ts","",""
"","11111","market stats section with all four stat labels is visible @sanity","chromium","2026-07-13","passed","2026-07-13","Portfolio Module — Coin Detail Page","portfolio/coinDetail.spec.ts","",""
"","2","My Assets heading is visible @sanity","chromium","2026-07-13","passed","2026-07-13","Portfolio Overview Page","portfolio/overview.spec.ts","",""
"","2","TC-24: pair header displays the correct pair name after selection @sanity","chromium","2026-07-13","skipped","2026-07-13","Spot Module — Buy Limit Order & Open Orders Validation","trade/spotBuyLimitOrder.spec.ts","",""
"","1","TC-06a7: pair header displays the selected pair name @sanity","chromium","2026-07-13","skipped","2026-07-13","Spot Module — Market Sell Order Positive Flow","trade/spotMarketSellOrder.spec.ts","",""
"","4073","TC-F10: Transfer modal opens, closes on (X), and reopens @sanity","chromium","2026-07-13","passed","2026-07-13","Portfolio Funding Page > Funding tab > TC-F09–F19 [Tether USDT]: Transfer flow","portfolio/funding.spec.ts","",""
"","2","TC-21: 50% button fills the amount with 50% of available balance @sanity","chromium","2026-07-13","skipped","2026-07-13","Spot Module — Buy Limit Order & Open Orders Validation","trade/spotBuyLimitOrder.spec.ts","",""
"","13979","login test @smoke @sanity","chromium","2026-07-13","passed","2026-07-13","","loginpage.spec.ts","",""
